GEOID,NAME,P01
42117,"Tioga County, Pennsylvania",41373
42119,"Union County, Pennsylvania",41624
42121,"Venango County, Pennsylvania",57565
42123,"Warren County, Pennsylvania",43863
42125,"Washington County, Pennsylvania",202897
42127,"Wayne County, Pennsylvania",47722
42129,"Westmoreland County, Pennsylvania",369993
42131,"Wyoming County, Pennsylvania",28080
42133,"York County, Pennsylvania",381751
44001,"Bristol County, Rhode Island",50648
44003,"Kent County, Rhode Island",167090
44005,"Newport County, Rhode Island",85433
44007,"Providence County, Rhode Island",621602
44009,"Washington County, Rhode Island",123546
45001,"Abbeville County, South Carolina",26167
45003,"Aiken County, South Carolina",142552
45005,"Allendale County, South Carolina",11211
45007,"Anderson County, South Carolina",165740
45009,"Bamberg County, South Carolina",16658
45011,"Barnwell County, South Carolina",23478
45013,"Beaufort County, South Carolina",120937
45015,"Berkeley County, South Carolina",142651
45017,"Calhoun County, South Carolina",15185
45019,"Charleston County, South Carolina",309969
45021,"Cherokee County, South Carolina",52537
45023,"Chester County, South Carolina",34068
45025,"Chesterfield County, South Carolina",42768
45027,"Clarendon County, South Carolina",32502
45029,"Colleton County, South Carolina",38264
45031,"Darlington County, South Carolina",67394
45033,"Dillon County, South Carolina",30722
45035,"Dorchester County, South Carolina",96413
45037,"Edgefield County, South Carolina",24595
45039,"Fairfield County, South Carolina",23454
45041,"Florence County, South Carolina",125761
45043,"Georgetown County, South Carolina",55797
45045,"Greenville County, South Carolina",379616
45047,"Greenwood County, South Carolina",66271
45049,"Hampton County, South Carolina",21386
45051,"Horry County, South Carolina",196629
45053,"Jasper County, South Carolina",20678
45055,"Kershaw County, South Carolina",52647
45057,"Lancaster County, South Carolina",61351
45059,"Laurens County, South Carolina",69567
45061,"Lee County, South Carolina",20119
45063,"Lexington County, South Carolina",216014
45065,"McCormick County, South Carolina",9958
45067,"Marion County, South Carolina",35466
45069,"Marlboro County, South Carolina",28818
45071,"Newberry County, South Carolina",36108
45073,"Oconee County, South Carolina",66215
45075,"Orangeburg County, South Carolina",91582
45077,"Pickens County, South Carolina",110757
45079,"Richland County, South Carolina",320677
45081,"Saluda County, South Carolina",19181
45083,"Spartanburg County, South Carolina",253791
45085,"Sumter County, South Carolina",104646
45087,"Union County, South Carolina",29881
45089,"Williamsburg County, South Carolina",37217
45091,"York County, South Carolina",164614
46003,"Aurora County, South Dakota",3058
46005,"Beadle County, South Dakota",17023
46007,"Bennett County, South Dakota",3574
46009,"Bon Homme County, South Dakota",7260
46011,"Brookings County, South Dakota",28220
46013,"Brown County, South Dakota",35460
46015,"Brule County, South Dakota",5364
46017,"Buffalo County, South Dakota",2032
46019,"Butte County, South Dakota",9094
46021,"Campbell County, South Dakota",1782
46023,"Charles Mix County, South Dakota",9350
46025,"Clark County, South Dakota",4143
46027,"Clay County, South Dakota",13537
46029,"Codington County, South Dakota",25897
46031,"Corson County, South Dakota",4181
46033,"Custer County, South Dakota",7275
46035,"Davison County, South Dakota",18741
46037,"Day County, South Dakota",6267
46039,"Deuel County, South Dakota",4498
46041,"Dewey County, South Dakota",5972
46043,"Douglas County, South Dakota",3458
46045,"Edmunds County, South Dakota",4367
46047,"Fall River County, South Dakota",7453
46049,"Faulk County, South Dakota",2640
46051,"Grant County, South Dakota",7847
46053,"Gregory County, South Dakota",4792
46055,"Haakon County, South Dakota",2196
46057,"Hamlin County, South Dakota",5540
46059,"Hand County, South Dakota",3741
46061,"Hanson County, South Dakota",3139
46063,"Harding County, South Dakota",1353
46065,"Hughes County, South Dakota",16481
46067,"Hutchinson County, South Dakota",8075
46069,"Hyde County, South Dakota",1671
46071,"Jackson County, South Dakota",2930
46073,"Jerauld County, South Dakota",2295
46075,"Jones County, South Dakota",1193
46077,"Kingsbury County, South Dakota",5815
46079,"Lake County, South Dakota",11276
46081,"Lawrence County, South Dakota",21802
46083,"Lincoln County, South Dakota",24131
46085,"Lyman County, South Dakota",3895
46087,"McCook County, South Dakota",5832
46089,"McPherson County, South Dakota",2904
46091,"Marshall County, South Dakota",4576
46093,"Meade County, South Dakota",24253
46095,"Mellette County, South Dakota",2083
46097,"Miner County, South Dakota",2884
46099,"Minnehaha County, South Dakota",148281
46101,"Moody County, South Dakota",6595
46103,"Pennington County, South Dakota",88565
46105,"Perkins County, South Dakota",3363
46107,"Potter County, South Dakota",2693
46109,"Roberts County, South Dakota",10016
46111,"Sanborn County, South Dakota",2675
46113,"Oglala Lakota County, South Dakota",12466
46115,"Spink County, South Dakota",7454
46117,"Stanley County, South Dakota",2772
46119,"Sully County, South Dakota",1556
46121,"Todd County, South Dakota",9050
46123,"Tripp County, South Dakota",6430
46125,"Turner County, South Dakota",8849
46127,"Union County, South Dakota",12584
46129,"Walworth County, South Dakota",5974
46135,"Yankton County, South Dakota",21652
46137,"Ziebach County, South Dakota",2519
47001,"Anderson County, Tennessee",71330
47003,"Bedford County, Tennessee",37586
47005,"Benton County, Tennessee",16537
47007,"Bledsoe County, Tennessee",12367
47009,"Blount County, Tennessee",105823
47011,"Bradley County, Tennessee",87965
47013,"Campbell County, Tennessee",39854
47015,"Cannon County, Tennessee",12826
47017,"Carroll County, Tennessee",29475
47019,"Carter County, Tennessee",56742
47021,"Cheatham County, Tennessee",35912
47023,"Chester County, Tennessee",15540
47025,"Claiborne County, Tennessee",29862
47027,"Clay County, Tennessee",7976
47029,"Cocke County, Tennessee",33565
47031,"Coffee County, Tennessee",48014
47033,"Crockett County, Tennessee",14532
47035,"Cumberland County, Tennessee",46802
47037,"Davidson County, Tennessee",569891
47039,"Decatur County, Tennessee",11731
47041,"DeKalb County, Tennessee",17423
47043,"Dickson County, Tennessee",43156
47045,"Dyer County, Tennessee",37279
47047,"Fayette County, Tennessee",28806
47049,"Fentress County, Tennessee",16625
47051,"Franklin County, Tennessee",39270
47053,"Gibson County, Tennessee",48152
47055,"Giles County, Tennessee",29447
47057,"Grainger County, Tennessee",20659
47059,"Greene County, Tennessee",62909
47061,"Grundy County, Tennessee",14332
47063,"Hamblen County, Tennessee",58128
47065,"Hamilton County, Tennessee",307896
47067,"Hancock County, Tennessee",6786
47069,"Hardeman County, Tennessee",28105
47071,"Hardin County, Tennessee",25578
47073,"Hawkins County, Tennessee",53563
47075,"Haywood County, Tennessee",19797
47077,"Henderson County, Tennessee",25522
47079,"Henry County, Tennessee",31115
47081,"Hickman County, Tennessee",22295
47083,"Houston County, Tennessee",8088
47085,"Humphreys County, Tennessee",17929
47087,"Jackson County, Tennessee",10984
47089,"Jefferson County, Tennessee",44294
47091,"Johnson County, Tennessee",17499
47093,"Knox County, Tennessee",382032
47095,"Lake County, Tennessee",7954
47097,"Lauderdale County, Tennessee",27101
47099,"Lawrence County, Tennessee",39926
47101,"Lewis County, Tennessee",11367
47103,"Lincoln County, Tennessee",31340
47105,"Loudon County, Tennessee",39086
47107,"McMinn County, Tennessee",49015
47109,"McNairy County, Tennessee",24653
47111,"Macon County, Tennessee",20386
47113,"Madison County, Tennessee",91837
47115,"Marion County, Tennessee",27776
47117,"Marshall County, Tennessee",26767
47119,"Maury County, Tennessee",69498
47121,"Meigs County, Tennessee",11086
47123,"Monroe County, Tennessee",38961
47125,"Montgomery County, Tennessee",134768
47127,"Moore County, Tennessee",5740
47129,"Morgan County, Tennessee",19757
47131,"Obion County, Tennessee",32450
47133,"Overton County, Tennessee",20118
47135,"Perry County, Tennessee",7631
47137,"Pickett County, Tennessee",4945
47139,"Polk County, Tennessee",16050
47141,"Putnam County, Tennessee",62315
47143,"Rhea County, Tennessee",28400
47145,"Roane County, Tennessee",51910
47147,"Robertson County, Tennessee",54433
47149,"Rutherford County, Tennessee",182023
47151,"Scott County, Tennessee",21127
47153,"Sequatchie County, Tennessee",11370
47155,"Sevier County, Tennessee",71170
47157,"Shelby County, Tennessee",897472
47159,"Smith County, Tennessee",17712
47161,"Stewart County, Tennessee",12370
47163,"Sullivan County, Tennessee",153048
47165,"Sumner County, Tennessee",130449
47167,"Tipton County, Tennessee",51271
47169,"Trousdale County, Tennessee",7259
47171,"Unicoi County, Tennessee",17667
47173,"Union County, Tennessee",17808
47175,"Van Buren County, Tennessee",5508
47177,"Warren County, Tennessee",38276
47179,"Washington County, Tennessee",107198
47181,"Wayne County, Tennessee",16842
47183,"Weakley County, Tennessee",34895
47185,"White County, Tennessee",23102
47187,"Williamson County, Tennessee",126638
47189,"Wilson County, Tennessee",88809
48001,"Anderson County, Texas",55109
48003,"Andrews County, Texas",13004
48005,"Angelina County, Texas",80130
48007,"Aransas County, Texas",22497
48009,"Archer County, Texas",8854
48011,"Armstrong County, Texas",2148
48013,"Atascosa County, Texas",38628
48015,"Austin County, Texas",23590
48017,"Bailey County, Texas",6594
48019,"Bandera County, Texas",17645
48021,"Bastrop County, Texas",57733
48023,"Baylor County, Texas",4093
48025,"Bee County, Texas",32359
48027,"Bell County, Texas",237974
48029,"Bexar County, Texas",1392931
48031,"Blanco County, Texas",8418
48033,"Borden County, Texas",729
48035,"Bosque County, Texas",17204
48037,"Bowie County, Texas",89306
48039,"Brazoria County, Texas",241767
48041,"Brazos County, Texas",152415
48043,"Brewster County, Texas",8866
48045,"Briscoe County, Texas",1790
48047,"Brooks County, Texas",7976
48049,"Brown County, Texas",37674
48051,"Burleson County, Texas",16470
48053,"Burnet County, Texas",34147
48055,"Caldwell County, Texas",32194
48057,"Calhoun County, Texas",20647
48059,"Callahan County, Texas",12905
48061,"Cameron County, Texas",335227
48063,"Camp County, Texas",11549
48065,"Carson County, Texas",6516
48067,"Cass County, Texas",30438
48069,"Castro County, Texas",8285
48071,"Chambers County, Texas",26031
48073,"Cherokee County, Texas",46659
48075,"Childress County, Texas",7688
48077,"Clay County, Texas",11006
48079,"Cochran County, Texas",3730
48081,"Coke County, Texas",3864
48083,"Coleman County, Texas",9235
48085,"Collin County, Texas",491675
48087,"Collingsworth County, Texas",3206
48089,"Colorado County, Texas",20390
48091,"Comal County, Texas",78021
48093,"Comanche County, Texas",14026
48095,"Concho County, Texas",3966
48097,"Cooke County, Texas",36363
48099,"Coryell County, Texas",74978
48101,"Cottle County, Texas",1904
48103,"Crane County, Texas",3996
48105,"Crockett County, Texas",4099
48107,"Crosby County, Texas",7072
48109,"Culberson County, Texas",2975
48111,"Dallam County, Texas",6222
48113,"Dallas County, Texas",2218899
48115,"Dawson County, Texas",14985
48117,"Deaf Smith County, Texas",18561
48119,"Delta County, Texas",5327
48121,"Denton County, Texas",432976
48123,"DeWitt County, Texas",20013
48125,"Dickens County, Texas",2762
48127,"Dimmit County, Texas",10248
48129,"Donley County, Texas",3828
48131,"Duval County, Texas",13120
48133,"Eastland County, Texas",18297
48135,"Ector County, Texas",121123
48137,"Edwards County, Texas",2162
48139,"Ellis County, Texas",111360
48141,"El Paso County, Texas",679622
48143,"Erath County, Texas",33001
48145,"Falls County, Texas",18576
48147,"Fannin County, Texas",31242
48149,"Fayette County, Texas",21804
48151,"Fisher County, Texas",4344
48153,"Floyd County, Texas",7771
48155,"Foard County, Texas",1622
48157,"Fort Bend County, Texas",354452
48159,"Franklin County, Texas",9458
48161,"Freestone County, Texas",17867
48163,"Frio County, Texas",16252
48165,"Gaines County, Texas",14467
48167,"Galveston County, Texas",250158
48169,"Garza County, Texas",4872
48171,"Gillespie County, Texas",20814
48173,"Glasscock County, Texas",1406
48175,"Goliad County, Texas",6928
48177,"Gonzales County, Texas",18628
48179,"Gray County, Texas",22744
48181,"Grayson County, Texas",110595
48183,"Gregg County, Texas",111379
48185,"Grimes County, Texas",23552
48187,"Guadalupe County, Texas",89023
48189,"Hale County, Texas",36602
48191,"Hall County, Texas",3782
48193,"Hamilton County, Texas",8229
48195,"Hansford County, Texas",5369
48197,"Hardeman County, Texas",4724
48199,"Hardin County, Texas",48073
48201,"Harris County, Texas",3400578
48203,"Harrison County, Texas",62110
48205,"Hartley County, Texas",5537
48207,"Haskell County, Texas",6093
48209,"Hays County, Texas",97589
48211,"Hemphill County, Texas",3351
48213,"Henderson County, Texas",73277
48215,"Hidalgo County, Texas",569463
48217,"Hill County, Texas",32321
48219,"Hockley County, Texas",22716
48221,"Hood County, Texas",41100
48223,"Hopkins County, Texas",31960
48225,"Houston County, Texas",23185
48227,"Howard County, Texas",33627
48229,"Hudspeth County, Texas",3344
48231,"Hunt County, Texas",76596
48233,"Hutchinson County, Texas",23857
48235,"Irion County, Texas",1771
48237,"Jack County, Texas",8763
48239,"Jackson County, Texas",14391
48241,"Jasper County, Texas",35604
48243,"Jeff Davis County, Texas",2207
48245,"Jefferson County, Texas",252051
48247,"Jim Hogg County, Texas",5281
48249,"Jim Wells County, Texas",39326
48251,"Johnson County, Texas",126811
48253,"Jones County, Texas",20785
48255,"Karnes County, Texas",15446
48257,"Kaufman County, Texas",71313
48259,"Kendall County, Texas",23743
48261,"Kenedy County, Texas",414
48263,"Kent County, Texas",859
48265,"Kerr County, Texas",43653
48267,"Kimble County, Texas",4468
48269,"King County, Texas",356
48271,"Kinney County, Texas",3379
48273,"Kleberg County, Texas",31549
48275,"Knox County, Texas",4253
48277,"Lamar County, Texas",48499
48279,"Lamb County, Texas",14709
48281,"Lampasas County, Texas",17762
48283,"La Salle County, Texas",5866
48285,"Lavaca County, Texas",19210
48287,"Lee County, Texas",15657
48289,"Leon County, Texas",15335
48291,"Liberty County, Texas",70154
48293,"Limestone County, Texas",22051
48295,"Lipscomb County, Texas",3057
48297,"Live Oak County, Texas",12309
48299,"Llano County, Texas",17044
48301,"Loving County, Texas",67
48303,"Lubbock County, Texas",242628
48305,"Lynn County, Texas",6550
48307,"McCulloch County, Texas",8205
48309,"McLennan County, Texas",213517
48311,"McMullen County, Texas",851
48313,"Madison County, Texas",12940
48315,"Marion County, Texas",10941
48317,"Martin County, Texas",4746
48319,"Mason County, Texas",3738
48321,"Matagorda County, Texas",37957
48323,"Maverick County, Texas",47297
48325,"Medina County, Texas",39304
48327,"Menard County, Texas",2360
48329,"Midland County, Texas",116009
48331,"Milam County, Texas",24238
48333,"Mills County, Texas",5151
48335,"Mitchell County, Texas",9698
48337,"Montague County, Texas",19117
48339,"Montgomery County, Texas",293768
48341,"Moore County, Texas",20121
48343,"Morris County, Texas",13048
48345,"Motley County, Texas",1426
48347,"Nacogdoches County, Texas",59203
48349,"Navarro County, Texas",45124
48351,"Newton County, Texas",15072
48353,"Nolan County, Texas",15802
48355,"Nueces County, Texas",313645
48357,"Ochiltree County, Texas",9006
48359,"Oldham County, Texas",2185
48361,"Orange County, Texas",84966
48363,"Palo Pinto County, Texas",27026
48365,"Panola County, Texas",22756
48367,"Parker County, Texas",88495
48369,"Parmer County, Texas",10016
48371,"Pecos County, Texas",16809
48373,"Polk County, Texas",41133
48375,"Potter County, Texas",113546
48377,"Presidio County, Texas",7304
48379,"Rains County, Texas",9139
48381,"Randall County, Texas",104312
48383,"Reagan County, Texas",3326
48385,"Real County, Texas",3047
48387,"Red River County, Texas",14314
48389,"Reeves County, Texas",13137
48391,"Refugio County, Texas",7828
48393,"Roberts County, Texas",887
48395,"Robertson County, Texas",16000
48397,"Rockwall County, Texas",43080
48399,"Runnels County, Texas",11495
48401,"Rusk County, Texas",47372
48403,"Sabine County, Texas",10469
48405,"San Augustine County, Texas",8946
48407,"San Jacinto County, Texas",22246
48409,"San Patricio County, Texas",67138
48411,"San Saba County, Texas",6186
48413,"Schleicher County, Texas",2935
48415,"Scurry County, Texas",16361
48417,"Shackelford County, Texas",3302
48419,"Shelby County, Texas",25224
48421,"Sherman County, Texas",3186
48423,"Smith County, Texas",174706
48425,"Somervell County, Texas",6809
48427,"Starr County, Texas",53597
48429,"Stephens County, Texas",9674
48431,"Sterling County, Texas",1393
48433,"Stonewall County, Texas",1693
48435,"Sutton County, Texas",4077
48437,"Swisher County, Texas",8378
48439,"Tarrant County, Texas",1446219
48441,"Taylor County, Texas",126555
48443,"Terrell County, Texas",1081
48445,"Terry County, Texas",12761
48447,"Throckmorton County, Texas",1850
48449,"Titus County, Texas",28118
48451,"Tom Green County, Texas",104010
48453,"Travis County, Texas",812280
48455,"Trinity County, Texas",13779
48457,"Tyler County, Texas",20871
48459,"Upshur County, Texas",35291
48461,"Upton County, Texas",3404
48463,"Uvalde County, Texas",25926
48465,"Val Verde County, Texas",44856
48467,"Van Zandt County, Texas",48140
48469,"Victoria County, Texas",84088
48471,"Walker County, Texas",61758
48473,"Waller County, Texas",32663
48475,"Ward County, Texas",10909
48477,"Washington County, Texas",30373
48479,"Webb County, Texas",193117
48481,"Wharton County, Texas",41188
48483,"Wheeler County, Texas",5284
48485,"Wichita County, Texas",131664
48487,"Wilbarger County, Texas",14676
48489,"Willacy County, Texas",20082
48491,"Williamson County, Texas",249967
48493,"Wilson County, Texas",32408
48495,"Winkler County, Texas",7173
48497,"Wise County, Texas",48793
48499,"Wood County, Texas",36752
48501,"Yoakum County, Texas",7322
48503,"Young County, Texas",17943
48505,"Zapata County, Texas",12182
48507,"Zavala County, Texas",11600
49001,"Beaver County, Utah",6005
49003,"Box Elder County, Utah",42745
49005,"Cache County, Utah",91391
49007,"Carbon County, Utah",20422
49009,"Daggett County, Utah",921
49011,"Davis County, Utah",238994
49013,"Duchesne County, Utah",14371
49015,"Emery County, Utah",10860
49017,"Garfield County, Utah",4735
49019,"Grand County, Utah",8485
49021,"Iron County, Utah",33779
49023,"Juab County, Utah",8238
49025,"Kane County, Utah",6046
49027,"Millard County, Utah",12405
49029,"Morgan County, Utah",7129
49031,"Piute County, Utah",1435
49033,"Rich County, Utah",1961
49035,"Salt Lake County, Utah",898387
49037,"San Juan County, Utah",14413
49039,"Sanpete County, Utah",22763
49041,"Sevier County, Utah",18842
49043,"Summit County, Utah",29736
49045,"Tooele County, Utah",40735
49047,"Uintah County, Utah",25224
49049,"Utah County, Utah",368536
49051,"Wasatch County, Utah",15215
49053,"Washington County, Utah",90354
49055,"Wayne County, Utah",2509
49057,"Weber County, Utah",196533
50001,"Addison County, Vermont",35974
50003,"Bennington County, Vermont",36994
50005,"Caledonia County, Vermont",29702
50007,"Chittenden County, Vermont",146571
50009,"Essex County, Vermont",6459
50011,"Franklin County, Vermont",45417
50013,"Grand Isle County, Vermont",6901
50015,"Lamoille County, Vermont",23233
50017,"Orange County, Vermont",28226
50019,"Orleans County, Vermont",26277
50021,"Rutland County, Vermont",63400
50023,"Washington County, Vermont",58039
50025,"Windham County, Vermont",44216
50027,"Windsor County, Vermont",57418
51001,"Accomack County, Virginia",38305
51003,"Albemarle County, Virginia",79236
51005,"Alleghany County, Virginia",17215
51007,"Amelia County, Virginia",11400
51009,"Amherst County, Virginia",31894
51011,"Appomattox County, Virginia",13705
51013,"Arlington County, Virginia",189453
51015,"Augusta County, Virginia",65615
51017,"Bath County, Virginia",5048
51019,"Bedford County, Virginia",66670
51021,"Bland County, Virginia",6871
51023,"Botetourt County, Virginia",30496
51025,"Brunswick County, Virginia",18419
51027,"Buchanan County, Virginia",26978
51029,"Buckingham County, Virginia",15623
51031,"Campbell County, Virginia",51078
51033,"Caroline County, Virginia",22121
51035,"Carroll County, Virginia",29245
51036,"Charles City County, Virginia",6926
51037,"Charlotte County, Virginia",12472
51041,"Chesterfield County, Virginia",259903
51043,"Clarke County, Virginia",12652
51045,"Craig County, Virginia",5091
51047,"Culpeper County, Virginia",34262
51049,"Cumberland County, Virginia",9017
51051,"Dickenson County, Virginia",16395
51053,"Dinwiddie County, Virginia",24533
51057,"Essex County, Virginia",9989
51059,"Fairfax County, Virginia",969749
51061,"Fauquier County, Virginia",55139
51063,"Floyd County, Virginia",13874
51065,"Fluvanna County, Virginia",20047
51067,"Franklin County, Virginia",47286
51069,"Frederick County, Virginia",59209
51071,"Giles County, Virginia",16657
51073,"Gloucester County, Virginia",34780
51075,"Goochland County, Virginia",16863
51077,"Grayson County, Virginia",17917
51079,"Greene County, Virginia",15244
51081,"Greensville County, Virginia",11560
51083,"Halifax County, Virginia",37355
51085,"Hanover County, Virginia",86320
51087,"Henrico County, Virginia",262300
51089,"Henry County, Virginia",57930
51091,"Highland County, Virginia",2536
51093,"Isle of Wight County, Virginia",29728
51095,"James City County, Virginia",48102
51097,"King and Queen County, Virginia",6630
51099,"King George County, Virginia",16803
51101,"King William County, Virginia",13146
51103,"Lancaster County, Virginia",11567
51105,"Lee County, Virginia",23589
51107,"Loudoun County, Virginia",169599
51109,"Louisa County, Virginia",25627
51111,"Lunenburg County, Virginia",13146
51113,"Madison County, Virginia",12520
51115,"Mathews County, Virginia",9207
51117,"Mecklenburg County, Virginia",32380
51119,"Middlesex County, Virginia",9932
51121,"Montgomery County, Virginia",83629
51125,"Nelson County, Virginia",14445
51127,"New Kent County, Virginia",13462
51131,"Northampton County, Virginia",13093
51133,"Northumberland County, Virginia",12259
51135,"Nottoway County, Virginia",15725
51137,"Orange County, Virginia",25881
51139,"Page County, Virginia",23177
51141,"Patrick County, Virginia",19407
51143,"Pittsylvania County, Virginia",61745
51145,"Powhatan County, Virginia",22377
51147,"Prince Edward County, Virginia",19720
51149,"Prince George County, Virginia",33047
51153,"Prince William County, Virginia",280813
51155,"Pulaski County, Virginia",35127
51157,"Rappahannock County, Virginia",6983
51159,"Richmond County, Virginia",8809
51161,"Roanoke County, Virginia",85778
51163,"Rockbridge County, Virginia",20808
51165,"Rockingham County, Virginia",67725
51167,"Russell County, Virginia",30308
51169,"Scott County, Virginia",23403
51171,"Shenandoah County, Virginia",35075
51173,"Smyth County, Virginia",33081
51175,"Southampton County, Virginia",17482
51177,"Spotsylvania County, Virginia",90395
51179,"Stafford County, Virginia",92446
51181,"Surry County, Virginia",6829
51183,"Sussex County, Virginia",12504
51185,"Tazewell County, Virginia",44598
51187,"Warren County, Virginia",31584
51191,"Washington County, Virginia",51103
51193,"Westmoreland County, Virginia",16718
51195,"Wise County, Virginia",40123
51197,"Wythe County, Virginia",27599
51199,"York County, Virginia",56297
51510,"Alexandria city, Virginia",128283
51520,"Bristol city, Virginia",17367
51530,"Buena Vista city, Virginia",6349
51540,"Charlottesville city, Virginia",45049
51550,"Chesapeake city, Virginia",199184
51570,"Colonial Heights city, Virginia",16897
51580,"Covington city, Virginia",6303
51590,"Danville city, Virginia",48411
51595,"Emporia city, Virginia",5665
51600,"Fairfax city, Virginia",21498
51610,"Falls Church city, Virginia",10377
51620,"Franklin city, Virginia",8346
51630,"Fredericksburg city, Virginia",19279
51640,"Galax city, Virginia",6837
51650,"Hampton city, Virginia",146437
51660,"Harrisonburg city, Virginia",40468
51670,"Hopewell city, Virginia",22354
51678,"Lexington city, Virginia",6867
51680,"Lynchburg city, Virginia",65269
51683,"Manassas city, Virginia",35135
51685,"Manassas Park city, Virginia",10290
51690,"Martinsville city, Virginia",15416
51700,"Newport News city, Virginia",180150
51710,"Norfolk city, Virginia",234403
51720,"Norton city, Virginia",3904
51730,"Petersburg city, Virginia",33740
51735,"Poquoson city, Virginia",11566
51740,"Portsmouth city, Virginia",100565
51750,"Radford city, Virginia",15859
51760,"Richmond city, Virginia",197790
51770,"Roanoke city, Virginia",94911
51775,"Salem city, Virginia",24747
51790,"Staunton city, Virginia",23853
51800,"Suffolk city, Virginia",63677
51810,"Virginia Beach city, Virginia",425257
51820,"Waynesboro city, Virginia",19520
51830,"Williamsburg city, Virginia",11998
51840,"Winchester city, Virginia",23585
53001,"Adams County, Washington",16428
53003,"Asotin County, Washington",20551
53005,"Benton County, Washington",142475
53007,"Chelan County, Washington",66616
53009,"Clallam County, Washington",64525
53011,"Clark County, Washington",345238
53013,"Columbia County, Washington",4064
53015,"Cowlitz County, Washington",92948
53017,"Douglas County, Washington",32603
53019,"Ferry County, Washington",7260
53021,"Franklin County, Washington",49347
53023,"Garfield County, Washington",2397
53025,"Grant County, Washington",74698
53027,"Grays Harbor County, Washington",67194
53029,"Island County, Washington",71558
53031,"Jefferson County, Washington",25953
53033,"King County, Washington",1737034
53035,"Kitsap County, Washington",231969
53037,"Kittitas County, Washington",33362
53039,"Klickitat County, Washington",19161
53041,"Lewis County, Washington",68600
53043,"Lincoln County, Washington",10184
53045,"Mason County, Washington",49405
53047,"Okanogan County, Washington",39564
53049,"Pacific County, Washington",20984
53051,"Pend Oreille County, Washington",11732
53053,"Pierce County, Washington",700820
53055,"San Juan County, Washington",14077
53057,"Skagit County, Washington",102979
53059,"Skamania County, Washington",9872
53061,"Snohomish County, Washington",606024
53063,"Spokane County, Washington",417939
53065,"Stevens County, Washington",40066
53067,"Thurston County, Washington",207355
53069,"Wahkiakum County, Washington",3824
53071,"Walla Walla County, Washington",55180
53073,"Whatcom County, Washington",166814
53075,"Whitman County, Washington",40740
53077,"Yakima County, Washington",222581
54001,"Barbour County, West Virginia",15557
54003,"Berkeley County, West Virginia",75905
54005,"Boone County, West Virginia",25535
54007,"Braxton County, West Virginia",14702
54009,"Brooke County, West Virginia",25447
54011,"Cabell County, West Virginia",96784
54013,"Calhoun County, West Virginia",7582
54015,"Clay County, West Virginia",10330
54017,"Doddridge County, West Virginia",7403
54019,"Fayette County, West Virginia",47579
54021,"Gilmer County, West Virginia",7160
54023,"Grant County, West Virginia",11299
54025,"Greenbrier County, West Virginia",34453
54027,"Hampshire County, West Virginia",20203
54029,"Hancock County, West Virginia",32667
54031,"Hardy County, West Virginia",12669
54033,"Harrison County, West Virginia",68652
54035,"Jackson County, West Virginia",28000
54037,"Jefferson County, West Virginia",42190
54039,"Kanawha County, West Virginia",200073
54041,"Lewis County, West Virginia",16919
54043,"Lincoln County, West Virginia",22108
54045,"Logan County, West Virginia",37710
54047,"McDowell County, West Virginia",27329
54049,"Marion County, West Virginia",56598
54051,"Marshall County, West Virginia",35519
54053,"Mason County, West Virginia",25957
54055,"Mercer County, West Virginia",62980
54057,"Mineral County, West Virginia",27078
54059,"Mingo County, West Virginia",28253
54061,"Monongalia County, West Virginia",81866
54063,"Monroe County, West Virginia",14583
54065,"Morgan County, West Virginia",14943
54067,"Nicholas County, West Virginia",26562
54069,"Ohio County, West Virginia",47427
54071,"Pendleton County, West Virginia",8196
54073,"Pleasants County, West Virginia",7514
54075,"Pocahontas County, West Virginia",9131
54077,"Preston County, West Virginia",29334
54079,"Putnam County, West Virginia",51589
54081,"Raleigh County, West Virginia",79220
54083,"Randolph County, West Virginia",28262
54085,"Ritchie County, West Virginia",10343
54087,"Roane County, West Virginia",15446
54089,"Summers County, West Virginia",12999
54091,"Taylor County, West Virginia",16089
54093,"Tucker County, West Virginia",7321
54095,"Tyler County, West Virginia",9592
54097,"Upshur County, West Virginia",23404
54099,"Wayne County, West Virginia",42903
54101,"Webster County, West Virginia",9719
54103,"Wetzel County, West Virginia",17693
54105,"Wirt County, West Virginia",5873
54107,"Wood County, West Virginia",87986
54109,"Wyoming County, West Virginia",25708
55001,"Adams County, Wisconsin",18643
55003,"Ashland County, Wisconsin",16866
55005,"Barron County, Wisconsin",44963
55007,"Bayfield County, Wisconsin",15013
55009,"Brown County, Wisconsin",226778
55011,"Buffalo County, Wisconsin",13804
55013,"Burnett County, Wisconsin",15674
55015,"Calumet County, Wisconsin",40631
55017,"Chippewa County, Wisconsin",55195
55019,"Clark County, Wisconsin",33557
55021,"Columbia County, Wisconsin",52468
55023,"Crawford County, Wisconsin",17243
55025,"Dane County, Wisconsin",426526
55027,"Dodge County, Wisconsin",85897
55029,"Door County, Wisconsin",27961
55031,"Douglas County, Wisconsin",43287
55033,"Dunn County, Wisconsin",39858
55035,"Eau Claire County, Wisconsin",93142
55037,"Florence County, Wisconsin",5088
55039,"Fond du Lac County, Wisconsin",97296
55041,"Forest County, Wisconsin",10024
55043,"Grant County, Wisconsin",49597
55045,"Green County, Wisconsin",33647
55047,"Green Lake County, Wisconsin",19105
55049,"Iowa County, Wisconsin",22780
55051,"Iron County, Wisconsin",6861
55053,"Jackson County, Wisconsin",19100
