GEOID,NAME,P01
29151,"Osage County, Missouri",13878
29153,"Ozark County, Missouri",9723
29155,"Pemiscot County, Missouri",18296
29157,"Perry County, Missouri",18971
29159,"Pettis County, Missouri",42201
29161,"Phelps County, Missouri",45156
29163,"Pike County, Missouri",18516
29165,"Platte County, Missouri",89322
29167,"Polk County, Missouri",31137
29169,"Pulaski County, Missouri",52274
29171,"Putnam County, Missouri",4979
29173,"Ralls County, Missouri",10167
29175,"Randolph County, Missouri",25414
29177,"Ray County, Missouri",23494
29179,"Reynolds County, Missouri",6696
29181,"Ripley County, Missouri",14100
29183,"St. Charles County, Missouri",360485
29185,"St. Clair County, Missouri",9805
29186,"Ste. Genevieve County, Missouri",18145
29187,"St. Francois County, Missouri",65359
29189,"St. Louis County, Missouri",998954
29195,"Saline County, Missouri",23370
29197,"Schuyler County, Missouri",4431
29199,"Scotland County, Missouri",4843
29201,"Scott County, Missouri",39191
29203,"Shannon County, Missouri",8441
29205,"Shelby County, Missouri",6373
29207,"Stoddard County, Missouri",29968
29209,"Stone County, Missouri",32202
29211,"Sullivan County, Missouri",6714
29213,"Taney County, Missouri",51675
29215,"Texas County, Missouri",26008
29217,"Vernon County, Missouri",21159
29219,"Warren County, Missouri",32513
29221,"Washington County, Missouri",25195
29223,"Wayne County, Missouri",13521
29225,"Webster County, Missouri",36202
29227,"Worth County, Missouri",2171
29229,"Wright County, Missouri",18815
29510,"St. Louis city, Missouri",319294
30001,"Beaverhead County, Montana",9246
30003,"Big Horn County, Montana",12865
30005,"Blaine County, Montana",6491
30007,"Broadwater County, Montana",5612
30009,"Carbon County, Montana",10078
30011,"Carter County, Montana",1160
30013,"Cascade County, Montana",81327
30015,"Chouteau County, Montana",5813
30017,"Custer County, Montana",11699
30019,"Daniels County, Montana",1751
30021,"Dawson County, Montana",8966
30023,"Deer Lodge County, Montana",9298
30025,"Fallon County, Montana",2890
30027,"Fergus County, Montana",11586
30029,"Flathead County, Montana",90928
30031,"Gallatin County, Montana",89513
30033,"Garfield County, Montana",1206
30035,"Glacier County, Montana",13399
30037,"Golden Valley County, Montana",884
30039,"Granite County, Montana",3079
30041,"Hill County, Montana",16096
30043,"Jefferson County, Montana",11406
30045,"Judith Basin County, Montana",2072
30047,"Lake County, Montana",28746
30049,"Lewis and Clark County, Montana",63395
30051,"Liberty County, Montana",2339
30053,"Lincoln County, Montana",19687
30055,"McCone County, Montana",1734
30057,"Madison County, Montana",7691
30059,"Meagher County, Montana",1891
30061,"Mineral County, Montana",4223
30063,"Missoula County, Montana",109299
30065,"Musselshell County, Montana",4538
30067,"Park County, Montana",15636
30069,"Petroleum County, Montana",494
30071,"Phillips County, Montana",4253
30073,"Pondera County, Montana",6153
30075,"Powder River County, Montana",1743
30077,"Powell County, Montana",7027
30079,"Prairie County, Montana",1179
30081,"Ravalli County, Montana",40212
30083,"Richland County, Montana",9746
30085,"Roosevelt County, Montana",10425
30087,"Rosebud County, Montana",9233
30089,"Sanders County, Montana",11413
30091,"Sheridan County, Montana",3384
30093,"Silver Bow County, Montana",34200
30095,"Stillwater County, Montana",9117
30097,"Sweet Grass County, Montana",3651
30099,"Teton County, Montana",6073
30101,"Toole County, Montana",5324
30103,"Treasure County, Montana",718
30105,"Valley County, Montana",7369
30107,"Wheatland County, Montana",2168
30109,"Wibaux County, Montana",1017
30111,"Yellowstone County, Montana",147972
31001,"Adams County, Nebraska",31364
31003,"Antelope County, Nebraska",6685
31005,"Arthur County, Nebraska",460
31007,"Banner County, Nebraska",690
31009,"Blaine County, Nebraska",478
31011,"Boone County, Nebraska",5505
31013,"Box Butte County, Nebraska",11308
31015,"Boyd County, Nebraska",2099
31017,"Brown County, Nebraska",3145
31019,"Buffalo County, Nebraska",46102
31021,"Burt County, Nebraska",6858
31023,"Butler County, Nebraska",8395
31025,"Cass County, Nebraska",25241
31027,"Cedar County, Nebraska",8852
31029,"Chase County, Nebraska",3966
31031,"Cherry County, Nebraska",5713
31033,"Cheyenne County, Nebraska",9998
31035,"Clay County, Nebraska",6542
31037,"Colfax County, Nebraska",10515
31039,"Cuming County, Nebraska",9139
31041,"Custer County, Nebraska",10939
31043,"Dakota County, Nebraska",21006
31045,"Dawes County, Nebraska",9182
31047,"Dawson County, Nebraska",24326
31049,"Deuel County, Nebraska",1941
31051,"Dixon County, Nebraska",6000
31053,"Dodge County, Nebraska",36691
31055,"Douglas County, Nebraska",517110
31057,"Dundy County, Nebraska",2008
31059,"Fillmore County, Nebraska",5890
31061,"Franklin County, Nebraska",3225
31063,"Frontier County, Nebraska",2756
31065,"Furnas County, Nebraska",4959
31067,"Gage County, Nebraska",22311
31069,"Garden County, Nebraska",2057
31071,"Garfield County, Nebraska",2049
31073,"Gosper County, Nebraska",2044
31075,"Grant County, Nebraska",614
31077,"Greeley County, Nebraska",2538
31079,"Hall County, Nebraska",58607
31081,"Hamilton County, Nebraska",9124
31083,"Harlan County, Nebraska",3423
31085,"Hayes County, Nebraska",967
31087,"Hitchcock County, Nebraska",2908
31089,"Holt County, Nebraska",10435
31091,"Hooker County, Nebraska",736
31093,"Howard County, Nebraska",6274
31095,"Jefferson County, Nebraska",7547
31097,"Johnson County, Nebraska",5217
31099,"Kearney County, Nebraska",6489
31101,"Keith County, Nebraska",8368
31103,"Keya Paha County, Nebraska",824
31105,"Kimball County, Nebraska",3821
31107,"Knox County, Nebraska",8701
31109,"Lancaster County, Nebraska",285407
31111,"Lincoln County, Nebraska",36288
31113,"Logan County, Nebraska",763
31115,"Loup County, Nebraska",632
31117,"McPherson County, Nebraska",539
31119,"Madison County, Nebraska",34876
31121,"Merrick County, Nebraska",7845
31123,"Morrill County, Nebraska",5042
31125,"Nance County, Nebraska",3735
31127,"Nemaha County, Nebraska",7248
31129,"Nuckolls County, Nebraska",4500
31131,"Otoe County, Nebraska",15740
31133,"Pawnee County, Nebraska",2773
31135,"Perkins County, Nebraska",2970
31137,"Phelps County, Nebraska",9188
31139,"Pierce County, Nebraska",7266
31141,"Platte County, Nebraska",32237
31143,"Polk County, Nebraska",5406
31145,"Red Willow County, Nebraska",11055
31147,"Richardson County, Nebraska",8363
31149,"Rock County, Nebraska",1526
31151,"Saline County, Nebraska",14200
31153,"Sarpy County, Nebraska",158840
31155,"Saunders County, Nebraska",20780
31157,"Scotts Bluff County, Nebraska",36970
31159,"Seward County, Nebraska",16750
31161,"Sheridan County, Nebraska",5469
31163,"Sherman County, Nebraska",3152
31165,"Sioux County, Nebraska",1311
31167,"Stanton County, Nebraska",6129
31169,"Thayer County, Nebraska",5228
31171,"Thomas County, Nebraska",647
31173,"Thurston County, Nebraska",6940
31175,"Valley County, Nebraska",4260
31177,"Washington County, Nebraska",20234
31179,"Wayne County, Nebraska",9595
31181,"Webster County, Nebraska",3812
31183,"Wheeler County, Nebraska",818
31185,"York County, Nebraska",13665
32001,"Churchill County, Nevada",24877
32003,"Clark County, Nevada",1951269
32005,"Douglas County, Nevada",46997
32007,"Elko County, Nevada",48818
32009,"Esmeralda County, Nevada",783
32011,"Eureka County, Nevada",1987
32013,"Humboldt County, Nevada",16528
32015,"Lander County, Nevada",5775
32017,"Lincoln County, Nevada",5345
32019,"Lyon County, Nevada",51980
32021,"Mineral County, Nevada",4772
32023,"Nye County, Nevada",43946
32027,"Pershing County, Nevada",6753
32029,"Storey County, Nevada",4010
32031,"Washoe County, Nevada",421407
32033,"White Pine County, Nevada",10030
32510,"Carson City, Nevada",55274
33001,"Belknap County, New Hampshire",60088
33003,"Carroll County, New Hampshire",47818
33005,"Cheshire County, New Hampshire",77117
33007,"Coos County, New Hampshire",33055
33009,"Grafton County, New Hampshire",89118
33011,"Hillsborough County, New Hampshire",400721
33013,"Merrimack County, New Hampshire",146445
33015,"Rockingham County, New Hampshire",295223
33017,"Strafford County, New Hampshire",123143
33019,"Sullivan County, New Hampshire",43742
34001,"Atlantic County, New Jersey",274549
34003,"Bergen County, New Jersey",905116
34005,"Burlington County, New Jersey",448729
34007,"Camden County, New Jersey",513666
34009,"Cape May County, New Jersey",97265
34011,"Cumberland County, New Jersey",156898
34013,"Essex County, New Jersey",783969
34015,"Gloucester County, New Jersey",288288
34017,"Hudson County, New Jersey",634277
34019,"Hunterdon County, New Jersey",127351
34021,"Mercer County, New Jersey",367511
34023,"Middlesex County, New Jersey",809858
34025,"Monmouth County, New Jersey",630380
34027,"Morris County, New Jersey",492276
34029,"Ocean County, New Jersey",576567
34031,"Passaic County, New Jersey",501226
34033,"Salem County, New Jersey",66083
34035,"Somerset County, New Jersey",323444
34037,"Sussex County, New Jersey",149265
34039,"Union County, New Jersey",536499
34041,"Warren County, New Jersey",108692
35001,"Bernalillo County, New Mexico",662564
35003,"Catron County, New Mexico",3725
35005,"Chaves County, New Mexico",65645
35006,"Cibola County, New Mexico",27213
35007,"Colfax County, New Mexico",13750
35009,"Curry County, New Mexico",48376
35011,"De Baca County, New Mexico",2022
35013,"Doña Ana County, New Mexico",209233
35015,"Eddy County, New Mexico",53829
35017,"Grant County, New Mexico",29514
35019,"Guadalupe County, New Mexico",4687
35021,"Harding County, New Mexico",695
35023,"Hidalgo County, New Mexico",4894
35025,"Lea County, New Mexico",64727
35027,"Lincoln County, New Mexico",20497
35028,"Los Alamos County, New Mexico",17950
35029,"Luna County, New Mexico",25095
35031,"McKinley County, New Mexico",71492
35033,"Mora County, New Mexico",4881
35035,"Otero County, New Mexico",63799
35037,"Quay County, New Mexico",9041
35039,"Rio Arriba County, New Mexico",40246
35041,"Roosevelt County, New Mexico",19846
35043,"Sandoval County, New Mexico",131561
35045,"San Juan County, New Mexico",130044
35047,"San Miguel County, New Mexico",29393
35049,"Santa Fe County, New Mexico",144170
35051,"Sierra County, New Mexico",11988
35053,"Socorro County, New Mexico",17866
35055,"Taos County, New Mexico",32937
35057,"Torrance County, New Mexico",16383
35059,"Union County, New Mexico",4549
35061,"Valencia County, New Mexico",76569
36001,"Albany County, New York",304204
36003,"Allegany County, New York",48946
36005,"Bronx County, New York",1385108
36007,"Broome County, New York",200600
36009,"Cattaraugus County, New York",80317
36011,"Cayuga County, New York",80026
36013,"Chautauqua County, New York",134905
36015,"Chemung County, New York",88830
36017,"Chenango County, New York",50477
36019,"Clinton County, New York",82128
36021,"Columbia County, New York",63096
36023,"Cortland County, New York",49336
36025,"Delaware County, New York",47980
36027,"Dutchess County, New York",297488
36029,"Erie County, New York",919040
36031,"Essex County, New York",39370
36033,"Franklin County, New York",51599
36035,"Fulton County, New York",55531
36037,"Genesee County, New York",60079
36039,"Greene County, New York",49221
36041,"Hamilton County, New York",4836
36043,"Herkimer County, New York",64519
36045,"Jefferson County, New York",116229
36047,"Kings County, New York",2504700
36049,"Lewis County, New York",27087
36051,"Livingston County, New York",65393
36053,"Madison County, New York",73442
36055,"Monroe County, New York",744344
36057,"Montgomery County, New York",50219
36059,"Nassau County, New York",1339532
36061,"New York County, New York",1585873
36063,"Niagara County, New York",216469
36065,"Oneida County, New York",234878
36067,"Onondaga County, New York",467026
36069,"Ontario County, New York",107931
36071,"Orange County, New York",372813
36073,"Orleans County, New York",42883
36075,"Oswego County, New York",122109
36077,"Otsego County, New York",62259
36079,"Putnam County, New York",99710
36081,"Queens County, New York",2230722
36083,"Rensselaer County, New York",159429
36085,"Richmond County, New York",468730
36087,"Rockland County, New York",311687
36089,"St. Lawrence County, New York",111944
36091,"Saratoga County, New York",219607
36093,"Schenectady County, New York",154727
36095,"Schoharie County, New York",32749
36097,"Schuyler County, New York",18343
36099,"Seneca County, New York",35251
36101,"Steuben County, New York",98990
36103,"Suffolk County, New York",1493350
36105,"Sullivan County, New York",77547
36107,"Tioga County, New York",51125
36109,"Tompkins County, New York",101564
36111,"Ulster County, New York",182493
36113,"Warren County, New York",65707
36115,"Washington County, New York",63216
36117,"Wayne County, New York",93772
36119,"Westchester County, New York",949113
36121,"Wyoming County, New York",42155
36123,"Yates County, New York",25348
37001,"Alamance County, North Carolina",151131
37003,"Alexander County, North Carolina",37198
37005,"Alleghany County, North Carolina",11155
37007,"Anson County, North Carolina",26948
37009,"Ashe County, North Carolina",27281
37011,"Avery County, North Carolina",17797
37013,"Beaufort County, North Carolina",47759
37015,"Bertie County, North Carolina",21282
37017,"Bladen County, North Carolina",35190
37019,"Brunswick County, North Carolina",107431
37021,"Buncombe County, North Carolina",238318
37023,"Burke County, North Carolina",90912
37025,"Cabarrus County, North Carolina",178011
37027,"Caldwell County, North Carolina",83029
37029,"Camden County, North Carolina",9980
37031,"Carteret County, North Carolina",66469
37033,"Caswell County, North Carolina",23719
37035,"Catawba County, North Carolina",154358
37037,"Chatham County, North Carolina",63505
37039,"Cherokee County, North Carolina",27444
37041,"Chowan County, North Carolina",14793
37043,"Clay County, North Carolina",10587
37045,"Cleveland County, North Carolina",98078
37047,"Columbus County, North Carolina",58098
37049,"Craven County, North Carolina",103505
37051,"Cumberland County, North Carolina",319431
37053,"Currituck County, North Carolina",23547
37055,"Dare County, North Carolina",33920
37057,"Davidson County, North Carolina",162878
37059,"Davie County, North Carolina",41240
37061,"Duplin County, North Carolina",58505
37063,"Durham County, North Carolina",269974
37065,"Edgecombe County, North Carolina",56552
37067,"Forsyth County, North Carolina",350670
37069,"Franklin County, North Carolina",60619
37071,"Gaston County, North Carolina",206086
37073,"Gates County, North Carolina",12197
37075,"Graham County, North Carolina",8861
37077,"Granville County, North Carolina",57529
37079,"Greene County, North Carolina",21362
37081,"Guilford County, North Carolina",488406
37083,"Halifax County, North Carolina",54691
37085,"Harnett County, North Carolina",114678
37087,"Haywood County, North Carolina",59036
37089,"Henderson County, North Carolina",106740
37091,"Hertford County, North Carolina",24669
37093,"Hoke County, North Carolina",46952
37095,"Hyde County, North Carolina",5810
37097,"Iredell County, North Carolina",159437
37099,"Jackson County, North Carolina",40271
37101,"Johnston County, North Carolina",168878
37103,"Jones County, North Carolina",10153
37105,"Lee County, North Carolina",57866
37107,"Lenoir County, North Carolina",59495
37109,"Lincoln County, North Carolina",78265
37111,"McDowell County, North Carolina",44996
37113,"Macon County, North Carolina",33922
37115,"Madison County, North Carolina",20764
37117,"Martin County, North Carolina",24505
37119,"Mecklenburg County, North Carolina",919628
37121,"Mitchell County, North Carolina",15579
37123,"Montgomery County, North Carolina",27798
37125,"Moore County, North Carolina",88247
37127,"Nash County, North Carolina",95840
37129,"New Hanover County, North Carolina",202667
37131,"Northampton County, North Carolina",22099
37133,"Onslow County, North Carolina",177772
37135,"Orange County, North Carolina",133801
37137,"Pamlico County, North Carolina",13144
37139,"Pasquotank County, North Carolina",40661
37141,"Pender County, North Carolina",52217
37143,"Perquimans County, North Carolina",13453
37145,"Person County, North Carolina",39464
37147,"Pitt County, North Carolina",168148
37149,"Polk County, North Carolina",20510
37151,"Randolph County, North Carolina",141752
37153,"Richmond County, North Carolina",46639
37155,"Robeson County, North Carolina",134168
37157,"Rockingham County, North Carolina",93643
37159,"Rowan County, North Carolina",138428
37161,"Rutherford County, North Carolina",67810
37163,"Sampson County, North Carolina",63431
37165,"Scotland County, North Carolina",36157
37167,"Stanly County, North Carolina",60585
37169,"Stokes County, North Carolina",47401
37171,"Surry County, North Carolina",73673
37173,"Swain County, North Carolina",13981
37175,"Transylvania County, North Carolina",33090
37177,"Tyrrell County, North Carolina",4407
37179,"Union County, North Carolina",201292
37181,"Vance County, North Carolina",45422
37183,"Wake County, North Carolina",900993
37185,"Warren County, North Carolina",20972
37187,"Washington County, North Carolina",13228
37189,"Watauga County, North Carolina",51079
37191,"Wayne County, North Carolina",122623
37193,"Wilkes County, North Carolina",69340
37195,"Wilson County, North Carolina",81234
37197,"Yadkin County, North Carolina",38406
37199,"Yancey County, North Carolina",17818
38001,"Adams County, North Dakota",2343
38003,"Barnes County, North Dakota",11066
38005,"Benson County, North Dakota",6660
38007,"Billings County, North Dakota",783
38009,"Bottineau County, North Dakota",6429
38011,"Bowman County, North Dakota",3151
38013,"Burke County, North Dakota",1968
38015,"Burleigh County, North Dakota",81308
38017,"Cass County, North Dakota",149778
38019,"Cavalier County, North Dakota",3993
38021,"Dickey County, North Dakota",5289
38023,"Divide County, North Dakota",2071
38025,"Dunn County, North Dakota",3536
38027,"Eddy County, North Dakota",2385
38029,"Emmons County, North Dakota",3550
38031,"Foster County, North Dakota",3343
38033,"Golden Valley County, North Dakota",1680
38035,"Grand Forks County, North Dakota",66861
38037,"Grant County, North Dakota",2394
38039,"Griggs County, North Dakota",2420
38041,"Hettinger County, North Dakota",2477
38043,"Kidder County, North Dakota",2435
38045,"LaMoure County, North Dakota",4139
38047,"Logan County, North Dakota",1990
38049,"McHenry County, North Dakota",5395
38051,"McIntosh County, North Dakota",2809
38053,"McKenzie County, North Dakota",6360
38055,"McLean County, North Dakota",8962
38057,"Mercer County, North Dakota",8424
38059,"Morton County, North Dakota",27471
38061,"Mountrail County, North Dakota",7673
38063,"Nelson County, North Dakota",3126
38065,"Oliver County, North Dakota",1846
38067,"Pembina County, North Dakota",7413
38069,"Pierce County, North Dakota",4357
38071,"Ramsey County, North Dakota",11451
38073,"Ransom County, North Dakota",5457
38075,"Renville County, North Dakota",2470
38077,"Richland County, North Dakota",16321
38079,"Rolette County, North Dakota",13937
38081,"Sargent County, North Dakota",3829
38083,"Sheridan County, North Dakota",1321
38085,"Sioux County, North Dakota",4153
38087,"Slope County, North Dakota",727
38089,"Stark County, North Dakota",24199
38091,"Steele County, North Dakota",1975
38093,"Stutsman County, North Dakota",21100
38095,"Towner County, North Dakota",2246
38097,"Traill County, North Dakota",8121
38099,"Walsh County, North Dakota",11119
38101,"Ward County, North Dakota",61675
38103,"Wells County, North Dakota",4207
38105,"Williams County, North Dakota",22398
39001,"Adams County, Ohio",28550
39003,"Allen County, Ohio",106331
39005,"Ashland County, Ohio",53139
39007,"Ashtabula County, Ohio",101497
39009,"Athens County, Ohio",64757
39011,"Auglaize County, Ohio",45949
39013,"Belmont County, Ohio",70400
39015,"Brown County, Ohio",44846
39017,"Butler County, Ohio",368130
39019,"Carroll County, Ohio",28836
39021,"Champaign County, Ohio",40097
39023,"Clark County, Ohio",138333
39025,"Clermont County, Ohio",197363
39027,"Clinton County, Ohio",42040
39029,"Columbiana County, Ohio",107841
39031,"Coshocton County, Ohio",36901
39033,"Crawford County, Ohio",43784
39035,"Cuyahoga County, Ohio",1280113
39037,"Darke County, Ohio",52959
39039,"Defiance County, Ohio",39037
39041,"Delaware County, Ohio",174214
39043,"Erie County, Ohio",77079
39045,"Fairfield County, Ohio",146156
39047,"Fayette County, Ohio",29030
39049,"Franklin County, Ohio",1163414
39051,"Fulton County, Ohio",42698
39053,"Gallia County, Ohio",30934
39055,"Geauga County, Ohio",93410
39057,"Greene County, Ohio",161573
39059,"Guernsey County, Ohio",40087
39061,"Hamilton County, Ohio",802374
39063,"Hancock County, Ohio",74782
39065,"Hardin County, Ohio",32058
39067,"Harrison County, Ohio",15864
39069,"Henry County, Ohio",28215
39071,"Highland County, Ohio",43589
39073,"Hocking County, Ohio",29380
39075,"Holmes County, Ohio",42366
39077,"Huron County, Ohio",59626
39079,"Jackson County, Ohio",33225
39081,"Jefferson County, Ohio",69709
39083,"Knox County, Ohio",60921
39085,"Lake County, Ohio",230034
39087,"Lawrence County, Ohio",62450
39089,"Licking County, Ohio",166492
39091,"Logan County, Ohio",45858
39093,"Lorain County, Ohio",301356
39095,"Lucas County, Ohio",441815
39097,"Madison County, Ohio",43435
39099,"Mahoning County, Ohio",238823
39101,"Marion County, Ohio",66501
39103,"Medina County, Ohio",172332
39105,"Meigs County, Ohio",23770
39107,"Mercer County, Ohio",40814
39109,"Miami County, Ohio",102506
39111,"Monroe County, Ohio",14642
39113,"Montgomery County, Ohio",535153
39115,"Morgan County, Ohio",15054
39117,"Morrow County, Ohio",34827
39119,"Muskingum County, Ohio",86074
39121,"Noble County, Ohio",14645
39123,"Ottawa County, Ohio",41428
39125,"Paulding County, Ohio",19614
39127,"Perry County, Ohio",36058
39129,"Pickaway County, Ohio",55698
39131,"Pike County, Ohio",28709
39133,"Portage County, Ohio",161419
39135,"Preble County, Ohio",42270
39137,"Putnam County, Ohio",34499
39139,"Richland County, Ohio",124475
39141,"Ross County, Ohio",78064
39143,"Sandusky County, Ohio",60944
39145,"Scioto County, Ohio",79499
39147,"Seneca County, Ohio",56745
39149,"Shelby County, Ohio",49423
39151,"Stark County, Ohio",375586
39153,"Summit County, Ohio",541781
39155,"Trumbull County, Ohio",210307
39157,"Tuscarawas County, Ohio",92582
39159,"Union County, Ohio",52300
39161,"Van Wert County, Ohio",28744
39163,"Vinton County, Ohio",13435
39165,"Warren County, Ohio",212693
39167,"Washington County, Ohio",61778
39169,"Wayne County, Ohio",114520
39171,"Williams County, Ohio",37642
39173,"Wood County, Ohio",125488
39175,"Wyandot County, Ohio",22615
40001,"Adair County, Oklahoma",22683
40003,"Alfalfa County, Oklahoma",5642
40005,"Atoka County, Oklahoma",14182
40007,"Beaver County, Oklahoma",5636
40009,"Beckham County, Oklahoma",22119
40011,"Blaine County, Oklahoma",11943
40013,"Bryan County, Oklahoma",42416
40015,"Caddo County, Oklahoma",29600
40017,"Canadian County, Oklahoma",115541
40019,"Carter County, Oklahoma",47557
40021,"Cherokee County, Oklahoma",46987
40023,"Choctaw County, Oklahoma",15205
40025,"Cimarron County, Oklahoma",2475
40027,"Cleveland County, Oklahoma",255755
40029,"Coal County, Oklahoma",5925
40031,"Comanche County, Oklahoma",124098
40033,"Cotton County, Oklahoma",6193
40035,"Craig County, Oklahoma",15029
40037,"Creek County, Oklahoma",69967
40039,"Custer County, Oklahoma",27469
40041,"Delaware County, Oklahoma",41487
40043,"Dewey County, Oklahoma",4810
40045,"Ellis County, Oklahoma",4151
40047,"Garfield County, Oklahoma",60580
40049,"Garvin County, Oklahoma",27576
40051,"Grady County, Oklahoma",52431
40053,"Grant County, Oklahoma",4527
40055,"Greer County, Oklahoma",6239
40057,"Harmon County, Oklahoma",2922
40059,"Harper County, Oklahoma",3685
40061,"Haskell County, Oklahoma",12769
40063,"Hughes County, Oklahoma",14003
40065,"Jackson County, Oklahoma",26446
40067,"Jefferson County, Oklahoma",6472
40069,"Johnston County, Oklahoma",10957
40071,"Kay County, Oklahoma",46562
40073,"Kingfisher County, Oklahoma",15034
40075,"Kiowa County, Oklahoma",9446
40077,"Latimer County, Oklahoma",11154
40079,"Le Flore County, Oklahoma",50384
40081,"Lincoln County, Oklahoma",34273
40083,"Logan County, Oklahoma",41848
40085,"Love County, Oklahoma",9423
40087,"McClain County, Oklahoma",34506
40089,"McCurtain County, Oklahoma",33151
40091,"McIntosh County, Oklahoma",20252
40093,"Major County, Oklahoma",7527
40095,"Marshall County, Oklahoma",15840
40097,"Mayes County, Oklahoma",41259
40099,"Murray County, Oklahoma",13488
40101,"Muskogee County, Oklahoma",70990
40103,"Noble County, Oklahoma",11561
40105,"Nowata County, Oklahoma",10536
40107,"Okfuskee County, Oklahoma",12191
40109,"Oklahoma County, Oklahoma",718633
40111,"Okmulgee County, Oklahoma",40069
40113,"Osage County, Oklahoma",47472
40115,"Ottawa County, Oklahoma",31848
40117,"Pawnee County, Oklahoma",16577
40119,"Payne County, Oklahoma",77350
40121,"Pittsburg County, Oklahoma",45837
40123,"Pontotoc County, Oklahoma",37492
40125,"Pottawatomie County, Oklahoma",69442
40127,"Pushmataha County, Oklahoma",11572
40129,"Roger Mills County, Oklahoma",3647
40131,"Rogers County, Oklahoma",86905
40133,"Seminole County, Oklahoma",25482
40135,"Sequoyah County, Oklahoma",42391
40137,"Stephens County, Oklahoma",45048
40139,"Texas County, Oklahoma",20640
40141,"Tillman County, Oklahoma",7992
40143,"Tulsa County, Oklahoma",603403
40145,"Wagoner County, Oklahoma",73085
40147,"Washington County, Oklahoma",50976
40149,"Washita County, Oklahoma",11629
40151,"Woods County, Oklahoma",8878
40153,"Woodward County, Oklahoma",20081
41001,"Baker County, Oregon",16134
41003,"Benton County, Oregon",85579
41005,"Clackamas County, Oregon",375992
41007,"Clatsop County, Oregon",37039
41009,"Columbia County, Oregon",49351
41011,"Coos County, Oregon",63043
41013,"Crook County, Oregon",20978
41015,"Curry County, Oregon",22364
41017,"Deschutes County, Oregon",157733
41019,"Douglas County, Oregon",107667
41021,"Gilliam County, Oregon",1871
41023,"Grant County, Oregon",7445
41025,"Harney County, Oregon",7422
41027,"Hood River County, Oregon",22346
41029,"Jackson County, Oregon",203206
41031,"Jefferson County, Oregon",21720
41033,"Josephine County, Oregon",82713
41035,"Klamath County, Oregon",66380
41037,"Lake County, Oregon",7895
41039,"Lane County, Oregon",351715
41041,"Lincoln County, Oregon",46034
41043,"Linn County, Oregon",116672
41045,"Malheur County, Oregon",31313
41047,"Marion County, Oregon",315335
41049,"Morrow County, Oregon",11173
41051,"Multnomah County, Oregon",735334
41053,"Polk County, Oregon",75403
41055,"Sherman County, Oregon",1765
41057,"Tillamook County, Oregon",25250
41059,"Umatilla County, Oregon",75889
41061,"Union County, Oregon",25748
41063,"Wallowa County, Oregon",7008
41065,"Wasco County, Oregon",25213
41067,"Washington County, Oregon",529710
41069,"Wheeler County, Oregon",1441
41071,"Yamhill County, Oregon",99193
42001,"Adams County, Pennsylvania",101407
42003,"Allegheny County, Pennsylvania",1223348
42005,"Armstrong County, Pennsylvania",68941
42007,"Beaver County, Pennsylvania",170539
42009,"Bedford County, Pennsylvania",49762
42011,"Berks County, Pennsylvania",411442
42013,"Blair County, Pennsylvania",127089
42015,"Bradford County, Pennsylvania",62622
42017,"Bucks County, Pennsylvania",625249
42019,"Butler County, Pennsylvania",183862
42021,"Cambria County, Pennsylvania",143679
42023,"Cameron County, Pennsylvania",5085
42025,"Carbon County, Pennsylvania",65249
42027,"Centre County, Pennsylvania",153990
42029,"Chester County, Pennsylvania",499132
42031,"Clarion County, Pennsylvania",39988
42033,"Clearfield County, Pennsylvania",81639
42035,"Clinton County, Pennsylvania",39238
42037,"Columbia County, Pennsylvania",67295
42039,"Crawford County, Pennsylvania",88765
42041,"Cumberland County, Pennsylvania",235406
42043,"Dauphin County, Pennsylvania",268100
42045,"Delaware County, Pennsylvania",558726
42047,"Elk County, Pennsylvania",31946
42049,"Erie County, Pennsylvania",280566
42051,"Fayette County, Pennsylvania",136606
42053,"Forest County, Pennsylvania",7716
42055,"Franklin County, Pennsylvania",149618
42057,"Fulton County, Pennsylvania",14845
42059,"Greene County, Pennsylvania",38686
42061,"Huntingdon County, Pennsylvania",45913
42063,"Indiana County, Pennsylvania",88880
42065,"Jefferson County, Pennsylvania",45203
42067,"Juniata County, Pennsylvania",24636
42069,"Lackawanna County, Pennsylvania",214437
42071,"Lancaster County, Pennsylvania",519445
42073,"Lawrence County, Pennsylvania",91108
42075,"Lebanon County, Pennsylvania",133568
42077,"Lehigh County, Pennsylvania",349497
42079,"Luzerne County, Pennsylvania",320918
42081,"Lycoming County, Pennsylvania",116111
42083,"McKean County, Pennsylvania",43450
42085,"Mercer County, Pennsylvania",116638
42087,"Mifflin County, Pennsylvania",46682
42089,"Monroe County, Pennsylvania",169842
42091,"Montgomery County, Pennsylvania",799881
42093,"Montour County, Pennsylvania",18267
42095,"Northampton County, Pennsylvania",297735
42097,"Northumberland County, Pennsylvania",94528
42099,"Perry County, Pennsylvania",45969
42101,"Philadelphia County, Pennsylvania",1526006
42103,"Pike County, Pennsylvania",57369
42105,"Potter County, Pennsylvania",17457
42107,"Schuylkill County, Pennsylvania",148289
42109,"Snyder County, Pennsylvania",39702
42111,"Somerset County, Pennsylvania",77742
42113,"Sullivan County, Pennsylvania",6428
42115,"Susquehanna County, Pennsylvania",43356
42117,"Tioga County, Pennsylvania",41981
42119,"Union County, Pennsylvania",44947
42121,"Venango County, Pennsylvania",54984
42123,"Warren County, Pennsylvania",41815
